"Código";"Denominación";"Fecha";"Asiento";"Documento";"Concepto";"Ampliación";"Contrapartida";"CC";"Debe";"Haber";"s1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"210";"3300070";"1";"N/FACTURA M3300070";"4300000240";"";"";"11,55";"-5504,61";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"211";"3300071";"1";"N/FACTURA M3300071";"4300000255";"";"";"39,9";"-5544,51";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"212";"3300072";"1";"N/FACTURA M3300072";"4300000260";"";"";"24,15";"-5568,66";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"213";"3300073";"1";"N/FACTURA M3300073";"4300000262";"";"";"15,75";"-5584,41";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"214";"3300074";"1";"N/FACTURA M3300074";"4300000264";"";"";"25,2";"-5609,61";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"215";"3300075";"1";"N/FACTURA M3300075";"4300000265";"";"";"31,08";"-5640,69";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"216";"3300076";"1";"N/FACTURA M3300076";"4300000271";"";"";"31,08";"-5671,77";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"217";"3300077";"1";"N/FACTURA M3300077";"4300000272";"";"";"4,2";"-5675,97";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"218";"3300078";"1";"N/FACTURA M3300078";"4300000274";"";"";"19,95";"-5695,92";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"219";"3300079";"1";"N/FACTURA M3300079";"4300000276";"";"";"3,15";"-5699,07";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/02/2013";"220";"3300080";"1";"N/FACTURA M3300080";"4300000022";"";"";"18,48";"-5717,55";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"266";"3300047";"1";"N/FACTURA A3300047";"4300000003";"";"";"12,26";"-5729,81";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"267";"3300048";"1";"N/FACTURA A3300048";"4300000011";"";"";"12,26";"-5742,07";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"268";"3300049";"1";"N/FACTURA A3300049";"4300000015";"";"";"36,79";"-5778,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"269";"3300050";"1";"N/FACTURA A3300050";"4300000022";"";"";"49,9";"-5828,76";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"270";"3300051";"1";"N/FACTURA A3300051";"4300000024";"";"";"35,11";"-5863,87";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"271";"3300052";"1";"N/FACTURA A3300052";"4300000024";"";"";"30,45";"-5894,32";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"272";"3300053";"1";"N/FACTURA A3300053";"4300000001";"";"";"18,4";"-5912,72";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"273";"3300054";"1";"N/FACTURA A3300054";"4300000116";"";"";"59,52";"-5972,24";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"274";"3300055";"1";"N/FACTURA A3300055";"4300000130";"";"";"73,58";"-6045,82";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"275";"3300056";"1";"N/FACTURA A3300056";"4300000155";"";"";"24,53";"-6070,35";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"276";"3300057";"1";"N/FACTURA A3300057";"4300000170";"";"";"18,4";"-6088,75";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"277";"3300058";"1";"N/FACTURA A3300058";"4300000173";"";"";"36,79";"-6125,54";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"278";"3300059";"1";"N/FACTURA A3300059";"4300000173";"";"";"57,46";"-6183";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"279";"3300060";"1";"N/FACTURA A3300060";"4300000179";"";"";"12,26";"-6195,26";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"280";"3300061";"1";"N/FACTURA A3300061";"4300000182";"";"";"44,52";"-6239,78";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"281";"3300062";"1";"N/FACTURA A3300062";"4300000182";"";"";"141,75";"-6381,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"282";"3300063";"1";"N/FACTURA A3300063";"4300000237";"";"";"47,33";"-6428,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"283";"3300064";"1";"N/FACTURA A3300064";"4300000237";"";"";"18,9";"-6447,76";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"284";"3300065";"1";"N/FACTURA A3300065";"4300000240";"";"";"7,35";"-6455,11";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"285";"3300066";"1";"N/FACTURA A3300066";"4300000242";"";"";"8,4";"-6463,51";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"286";"3300067";"1";"N/FACTURA A3300067";"4300000249";"";"";"24,53";"-6488,04";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"287";"3300068";"1";"N/FACTURA A3300068";"4300000271";"";"";"21";"-6509,04";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"288";"3300069";"1";"N/FACTURA A3300069";"4300000272";"";"";"10,5";"-6519,54";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"289";"3300070";"1";"N/FACTURA A3300070";"4300000272";"";"";"61,45";"-6580,99";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"290";"3300071";"1";"N/FACTURA A3300071";"4300000274";"";"";"36,79";"-6617,78";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/02/2013";"291";"3300072";"1";"N/FACTURA A3300072";"4300000280";"";"";"56,7";"-6674,48";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"18/02/2013";"292";"3300073";"1";"N/FACTURA A3300073";"4300000121";"";"";"367,5";"-7041,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"19/02/2013";"298";"3300074";"1";"N/FACTURA A3300074";"4300000116";"";"";"53";"-7094,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"19/02/2013";"299";"3300075";"1";"N/FACTURA A3300075";"4300000116";"";"";"108,19";"-7203,17";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"19/02/2013";"300";"3300001";"1";"N/ABONO R3300001";"4300000116";"";"161,2";"";"-7041,97";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"21/02/2013";"305";"3300076";"1";"N/FACTURA A3300076";"4300000999";"";"";"146,48";"-7188,45";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"21/02/2013";"313";"3300077";"1";"N/FACTURA A3300077";"4300000999";"";"";"26,54";"-7214,99";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"354";"3300078";"1";"N/FACTURA A3300078";"4300000003";"";"";"26,96";"-7241,95";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"355";"3300079";"1";"N/FACTURA A3300079";"4300000011";"";"";"380,18";"-7622,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"356";"3300080";"1";"N/FACTURA A3300080";"4300000032";"";"";"7,35";"-7629,48";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"357";"3300081";"1";"N/FACTURA A3300081";"4300000038";"";"";"18,9";"-7648,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"358";"3300082";"1";"N/FACTURA A3300082";"4300000117";"";"";"10,42";"-7658,8";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"359";"3300083";"1";"N/FACTURA A3300083";"4300000117";"";"";"58,47";"-7717,27";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"360";"3300084";"1";"N/FACTURA A3300084";"4300000130";"";"";"128,77";"-7846,04";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"361";"3300085";"1";"N/FACTURA A3300085";"4300000152";"";"";"6,13";"-7852,17";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"362";"3300086";"1";"N/FACTURA A3300086";"4300000155";"";"";"6,13";"-7858,3";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"363";"3300087";"1";"N/FACTURA A3300087";"4300000173";"";"";"50,8";"-7909,1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"364";"3300088";"1";"N/FACTURA A3300088";"4300000173";"";"";"231,35";"-8140,45";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"365";"3300089";"1";"N/FACTURA A3300089";"4300000178";"";"";"33,47";"-8173,92";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"366";"3300090";"1";"N/FACTURA A3300090";"4300000178";"";"";"11,98";"-8185,9";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"367";"3300091";"1";"N/FACTURA A3300091";"4300000179";"";"";"133,06";"-8318,96";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"368";"3300092";"1";"N/FACTURA A3300092";"4300000182";"";"";"11,13";"-8330,09";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"369";"3300093";"1";"N/FACTURA A3300093";"4300000249";"";"";"12,26";"-8342,35";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"370";"3300094";"1";"N/FACTURA A3300094";"4300000271";"";"";"10,5";"-8352,85";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"371";"3300095";"1";"N/FACTURA A3300095";"4300000272";"";"";"10,5";"-8363,35";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"28/02/2013";"372";"3300096";"1";"N/FACTURA A3300096";"4300000281";"";"";"315";"-8678,35";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"376";"3300081";"1";"N/FACTURA M3300081";"4300000003";"";"";"39,9";"-8718,25";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"377";"3300082";"1";"N/FACTURA M3300082";"4300000011";"";"";"39,9";"-8758,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"378";"3300083";"1";"N/FACTURA M3300083";"4300000013";"";"";"37,59";"-8795,74";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"379";"3300084";"1";"N/FACTURA M3300084";"4300000015";"";"";"32,55";"-8828,29";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"380";"3300085";"1";"N/FACTURA M3300085";"4300000024";"";"";"37,59";"-8865,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"381";"3300086";"1";"N/FACTURA M3300086";"4300000001";"";"";"22,05";"-8887,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"382";"3300087";"1";"N/FACTURA M3300087";"4300000061";"";"";"21";"-8908,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"383";"3300088";"1";"N/FACTURA M3300088";"4300000116";"";"";"74,55";"-8983,48";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"384";"3300089";"1";"N/FACTURA M3300089";"4300000117";"";"";"32,55";"-9016,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"385";"3300090";"1";"N/FACTURA M3300090";"4300000130";"";"";"36,75";"-9052,78";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"386";"3300091";"1";"N/FACTURA M3300091";"4300000135";"";"";"32,55";"-9085,33";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"387";"3300092";"1";"N/FACTURA M3300092";"4300000147";"";"";"39,9";"-9125,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"388";"3300093";"1";"N/FACTURA M3300093";"4300000148";"";"";"10,5";"-9135,73";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"389";"3300094";"1";"N/FACTURA M3300094";"4300000152";"";"";"21";"-9156,73";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"390";"3300095";"1";"N/FACTURA M3300095";"4300000155";"";"";"64,05";"-9220,78";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"391";"3300096";"1";"N/FACTURA M3300096";"4300000169";"";"";"32,55";"-9253,33";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"392";"3300097";"1";"N/FACTURA M3300097";"4300000170";"";"";"32,55";"-9285,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"393";"3300098";"1";"N/FACTURA M3300098";"4300000172";"";"";"10,5";"-9296,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"394";"3300099";"1";"N/FACTURA M3300099";"4300000173";"";"";"18,9";"-9315,28";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"395";"3300100";"1";"N/FACTURA M3300100";"4300000175";"";"";"16,8";"-9332,08";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"396";"3300101";"1";"N/FACTURA M3300101";"4300000178";"";"";"10,5";"-9342,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"397";"3300102";"1";"N/FACTURA M3300102";"4300000179";"";"";"32,55";"-9375,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"398";"3300103";"1";"N/FACTURA M3300103";"4300000182";"";"";"42";"-9417,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"399";"3300104";"1";"N/FACTURA M3300104";"4300000197";"";"";"32,55";"-9449,68";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"400";"3300105";"1";"N/FACTURA M3300105";"4300000230";"";"";"7,35";"-9457,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"401";"3300106";"1";"N/FACTURA M3300106";"4300000231";"";"";"19,95";"-9476,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"402";"3300107";"1";"N/FACTURA M3300107";"4300000237";"";"";"32,55";"-9509,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"403";"3300108";"1";"N/FACTURA M3300108";"4300000240";"";"";"7,35";"-9516,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"404";"3300109";"1";"N/FACTURA M3300109";"4300000251";"";"";"10,5";"-9527,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"405";"3300110";"1";"N/FACTURA M3300110";"4300000255";"";"";"39,9";"-9567,28";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"406";"3300111";"1";"N/FACTURA M3300111";"4300000260";"";"";"24,15";"-9591,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"407";"3300112";"1";"N/FACTURA M3300112";"4300000262";"";"";"15,75";"-9607,18";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"408";"3300113";"1";"N/FACTURA M3300113";"4300000264";"";"";"25,2";"-9632,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"409";"3300114";"1";"N/FACTURA M3300114";"4300000265";"";"";"31,08";"-9663,46";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"410";"3300115";"1";"N/FACTURA M3300115";"4300000269";"";"";"32,55";"-9696,01";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"411";"3300116";"1";"N/FACTURA M3300116";"4300000271";"";"";"31,08";"-9727,09";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"412";"3300117";"1";"N/FACTURA M3300117";"4300000272";"";"";"4,2";"-9731,29";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"413";"3300118";"1";"N/FACTURA M3300118";"4300000274";"";"";"19,95";"-9751,24";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"414";"3300119";"1";"N/FACTURA M3300119";"4300000276";"";"";"3,15";"-9754,39";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"415";"3300120";"1";"N/FACTURA M3300120";"4300000278";"";"";"23,1";"-9777,49";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"416";"3300121";"1";"N/FACTURA M3300121";"4300000281";"";"";"11,55";"-9789,04";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/03/2013";"417";"3300122";"1";"N/FACTURA M3300122";"4300000240";"";"";"4,2";"-9793,24";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"488";"3300097";"1";"N/FACTURA A3300097";"4300000003";"";"";"34,94";"-9828,18";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"489";"3300098";"1";"N/FACTURA A3300098";"4300000003";"";"";"17,85";"-9846,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"490";"3300099";"1";"N/FACTURA A3300099";"4300000011";"";"";"12,26";"-9858,29";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"491";"3300100";"1";"N/FACTURA A3300100";"4300000013";"";"";"6,13";"-9864,42";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"492";"3300101";"1";"N/FACTURA A3300101";"4300000046";"";"";"44,94";"-9909,36";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"493";"3300102";"1";"N/FACTURA A3300102";"4300000061";"";"";"14,57";"-9923,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"494";"3300103";"1";"N/FACTURA A3300103";"4300000107";"";"";"4,76";"-9928,69";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"495";"3300104";"1";"N/FACTURA A3300104";"4300000116";"";"";"218,15";"-10146,84";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"496";"3300105";"1";"N/FACTURA A3300105";"4300000116";"";"";"18,9";"-10165,74";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"497";"3300106";"1";"N/FACTURA A3300106";"4300000130";"";"";"122,56";"-10288,3";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"498";"3300107";"1";"N/FACTURA A3300107";"4300000135";"";"";"36,79";"-10325,09";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"499";"3300108";"1";"N/FACTURA A3300108";"4300000147";"";"";"6,13";"-10331,22";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"500";"3300109";"1";"N/FACTURA A3300109";"4300000152";"";"";"7,64";"-10338,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"501";"3300110";"1";"N/FACTURA A3300110";"4300000173";"";"";"61,28";"-10400,14";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"502";"3300111";"1";"N/FACTURA A3300111";"4300000178";"";"";"33,47";"-10433,61";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"503";"3300112";"1";"N/FACTURA A3300112";"4300000179";"";"";"36,79";"-10470,4";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"504";"3300113";"1";"N/FACTURA A3300113";"4300000179";"";"";"227,01";"-10697,41";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"505";"3300114";"1";"N/FACTURA A3300114";"4300000182";"";"";"22,26";"-10719,67";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"506";"3300115";"1";"N/FACTURA A3300115";"4300000182";"";"";"40,7";"-10760,37";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"507";"3300116";"1";"N/FACTURA A3300116";"4300000249";"";"";"18,4";"-10778,77";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"508";"3300117";"1";"N/FACTURA A3300117";"4300000263";"";"";"8,4";"-10787,17";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/03/2013";"509";"3300118";"1";"N/FACTURA A3300118";"4300000274";"";"";"134,9";"-10922,07";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"25/03/2013";"510";"3300119";"1";"N/FACTURA A3300119";"4300000999";"";"";"21";"-10943,07";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/03/2013";"530";"3300123";"1";"N/FACTURA M3300123";"4300000022";"";"";"18,48";"-10961,55";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/03/2013";"542";"3300124";"1";"N/FACTURA M3300124";"4300000038";"";"";"12,6";"-10974,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/03/2013";"661";"";"10";"IVA TRIMESTRAL 1 TRIM. 2013";"";"";"10974,15";"";"0";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"543";"3300125";"1";"N/FACTURA M3300125";"4300000003";"";"";"39,9";"-39,9";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"544";"3300126";"1";"N/FACTURA M3300126";"4300000011";"";"";"39,9";"-79,8";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"545";"3300127";"1";"N/FACTURA M3300127";"4300000013";"";"";"37,59";"-117,39";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"546";"3300128";"1";"N/FACTURA M3300128";"4300000015";"";"";"32,55";"-149,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"547";"3300129";"1";"N/FACTURA M3300129";"4300000024";"";"";"37,59";"-187,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"548";"3300130";"1";"N/FACTURA M3300130";"4300000001";"";"";"22,05";"-209,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"549";"3300131";"1";"N/FACTURA M3300131";"4300000061";"";"";"21";"-230,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"550";"3300132";"1";"N/FACTURA M3300132";"4300000116";"";"";"74,55";"-305,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"551";"3300133";"1";"N/FACTURA M3300133";"4300000117";"";"";"32,55";"-337,68";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"552";"3300134";"1";"N/FACTURA M3300134";"4300000130";"";"";"36,75";"-374,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"553";"3300135";"1";"N/FACTURA M3300135";"4300000135";"";"";"32,55";"-406,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"554";"3300136";"1";"N/FACTURA M3300136";"4300000147";"";"";"39,9";"-446,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"555";"3300137";"1";"N/FACTURA M3300137";"4300000148";"";"";"10,5";"-457,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"556";"3300138";"1";"N/FACTURA M3300138";"4300000152";"";"";"21";"-478,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"557";"3300139";"1";"N/FACTURA M3300139";"4300000155";"";"";"64,05";"-542,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"558";"3300140";"1";"N/FACTURA M3300140";"4300000169";"";"";"32,55";"-574,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"559";"3300141";"1";"N/FACTURA M3300141";"4300000170";"";"";"32,55";"-607,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"560";"3300142";"1";"N/FACTURA M3300142";"4300000172";"";"";"10,5";"-618,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"561";"3300143";"1";"N/FACTURA M3300143";"4300000173";"";"";"18,9";"-636,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"562";"3300144";"1";"N/FACTURA M3300144";"4300000178";"";"";"10,5";"-647,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"563";"3300145";"1";"N/FACTURA M3300145";"4300000179";"";"";"32,55";"-679,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"564";"3300146";"1";"N/FACTURA M3300146";"4300000182";"";"";"42";"-721,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"565";"3300147";"1";"N/FACTURA M3300147";"4300000197";"";"";"32,55";"-754,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"566";"3300148";"1";"N/FACTURA M3300148";"4300000230";"";"";"7,35";"-761,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"567";"3300149";"1";"N/FACTURA M3300149";"4300000231";"";"";"19,95";"-781,83";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"568";"3300150";"1";"N/FACTURA M3300150";"4300000237";"";"";"32,55";"-814,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"569";"3300151";"1";"N/FACTURA M3300151";"4300000240";"";"";"7,35";"-821,73";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"570";"3300152";"1";"N/FACTURA M3300152";"4300000251";"";"";"10,5";"-832,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"571";"3300153";"1";"N/FACTURA M3300153";"4300000255";"";"";"39,9";"-872,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"572";"3300154";"1";"N/FACTURA M3300154";"4300000260";"";"";"24,15";"-896,28";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"573";"3300155";"1";"N/FACTURA M3300155";"4300000262";"";"";"15,75";"-912,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"574";"3300156";"1";"N/FACTURA M3300156";"4300000264";"";"";"25,2";"-937,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"575";"3300157";"1";"N/FACTURA M3300157";"4300000265";"";"";"31,08";"-968,31";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"576";"3300158";"1";"N/FACTURA M3300158";"4300000269";"";"";"32,55";"-1000,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"577";"3300159";"1";"N/FACTURA M3300159";"4300000271";"";"";"31,08";"-1031,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"578";"3300160";"1";"N/FACTURA M3300160";"4300000272";"";"";"4,2";"-1036,14";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"579";"3300161";"1";"N/FACTURA M3300161";"4300000274";"";"";"19,95";"-1056,09";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/04/2013";"580";"3300162";"1";"N/FACTURA M3300162";"4300000276";"";"";"3,15";"-1059,24";""
